"cell","x","y","built_pct","light_mcd_m2","pm25_ug_m3","utci_strong_h","hw_days","crop_frac","bii","landchange_freq","pop_dens_km2","gdp_pc_2022","utci_valid_h"
266,2791797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,2821797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2851797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,2881797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,2911797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,2941797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,2971797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,3001797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,3031797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,3061797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,3091797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,3121797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,3151797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,3181797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,3211797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,3241797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,3271797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,3301797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,3331797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,3361797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,3391797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,3421797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,3451797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,3481797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,3511797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,3541797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,3571797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,3601797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,3631797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,3661797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,3691797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,3721797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,3751797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,3781797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,3811797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,3841797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,3871797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,3901797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,3931797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,3961797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,3991797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,4021797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,4051797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,4081797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4111797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,4141797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,4171797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,4201797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,4231797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,4261797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,4291797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,4321797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,4351797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,4381797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,4411797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,4441797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,4471797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,4501797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,4531797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,4561797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,4591797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,4621797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,4651797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,4681797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,4711797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,4741797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,4771797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,4801797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,4831797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,4861797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,4891797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,4921797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,4951797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,4981797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,5011797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,5041797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,5071797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,5101797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,5131797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,5161797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,5191797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,5221797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,5251797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,5281797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,5311797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,5341797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,5371797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,5401797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,5431797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,5461797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,5491797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,5521797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,5551797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,5581797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,5611797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,5641797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,5671797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,5701797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,5731797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,5761797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,5791797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,5821797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,5851797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,5881797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,5911797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,5941797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,5971797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,6001797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,6031797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,6061797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,6091797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,6121797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,6151797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,6181797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,6211797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,6241797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,6271797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,6301797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,6331797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,6361797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,6391797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,6421797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,6451797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,6481797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,6511797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,6541797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,6571797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,6601797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,6631797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,6661797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,6691797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,6721797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,6751797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,6781797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,6811797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,6841797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,6871797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,6901797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,6931797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,6961797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,6991797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,7021797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,7051797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,7081797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,7111797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,7141797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,7171797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,7201797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,7231797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,7261797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,7291797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,7321797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,7351797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,7381797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,7411797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,7441797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,7471797.53737928,5697294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,1171797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,1201797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,1231797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,1261797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,1291797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1321797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,1351797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,1381797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,1411797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1441797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1471797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1501797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,1531797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1561797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,1591797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,1621797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,1651797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,1681797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,1711797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1741797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1771797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,1801797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,1831797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,1861797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,1891797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,1921797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,1951797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,1981797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,2011797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,2041797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,2071797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,2101797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,2131797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,2161797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,2191797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,2221797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,2251797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,2281797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,2311797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,2341797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,2371797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,2401797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,2431797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,2461797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,2491797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,2521797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,2551797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,2581797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,2611797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2641797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,2671797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,2701797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,2731797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,2761797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,2791797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,2821797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,2851797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,2881797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,2911797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,2941797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,2971797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,3001797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,3031797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,3061797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,3091797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,3121797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,3151797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,3181797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,3211797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,3241797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,3271797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,3301797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,3331797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,3361797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,3391797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,3421797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,3451797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,3481797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,3511797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,3541797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,3571797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,3601797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,3631797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,3661797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,3691797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,3721797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,3751797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,3781797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,3811797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,3841797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,3871797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,3901797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,3931797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,3961797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,3991797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,4021797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,4051797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,4081797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,4111797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,4141797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,4171797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,4201797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,4231797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,4261797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,4291797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,4321797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,4351797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,4381797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,4411797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,4441797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,4471797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,4501797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,4531797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,4561797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,4591797.53737928,5667294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
